url,idvscore,reviewer,dateP,Rev,cleaned_reviews,topic
https://www.metacritic.com/movie/underdog,63.0, 'Jack Mathews', None, 'Made for viewers old enough to appreciate a talking pooch but too young to read or write about it.', made for viewers old enough to appreciate a talking pooch but too young to read or write about it,0.0
https://www.metacritic.com/movie/the-island,50.0, 'Michael Sragow', None," 'Like Mr. and Mrs. Smith, The Island is the kind of suicidal high-concept movie increasingly prevalent these days: a film so thoroughly pre-conceived and pre-sold that most audiences know more about what s going on than the characters do for half the movie.'", like mr and mrs smith the island is the kind of suicidal highconcept movie increasingly prevalent these days a film so thoroughly preconceived and presold that most audiences know more about what s going on than the characters do for half the movie,0.0
https://www.metacritic.com/movie/the-measure-of-a-man,70.0, 'Richard Brody'," 'Apr 13, 2016'"," 'Most of Lindon s fellow-actors are nonprofessionals who do their real-life jobs onscreen, and the intrinsic fascination of their performances and of the world of work itself opens exotic speculative vistas.'", most of lindon s fellowactors are nonprofessionals who do their reallife jobs onscreen and the intrinsic fascination of their performances and of the world of work itself opens exotic speculative vistas,0.0
https://www.metacritic.com/movie/mad-money,50.0, 'Ken Fox', None," 'Once the star of some of the finest movies of the 70s and 80s, Keaton has begun making just this kind of chick-flick comedy with increasing regularity at least since 1996 s The First Wives Club, and it s gotten so she s not even trying to get into character anymore.'", once the star of some of the finest movies of the 70s and 80s keaton has begun making just this kind of chickflick comedy with increasing regularity at least since 1996 s the first wives club and it s gotten so she s not even trying to get into character anymore,0.0
https://www.metacritic.com/movie/looney-tunes-back-in-action,75.0, 'James Berardinelli', None," 'So jam-packed with self-referential humor, pop culture cameos, and nods to some of the greatest moments in animation, that it s almost impossible not to like it.'", so jampacked with selfreferential humor pop culture cameos and nods to some of the greatest moments in animation that it s almost impossible not to like it,0.0
https://www.metacritic.com/movie/amelia,50.0, 'Michael Phillips', None, 'Distressingly ordinary for such an extraordinary subject.', distressingly ordinary for such an extraordinary subject,0.0
https://www.metacritic.com/movie/angel-a,63.0, 'James Berardinelli', None," 'Angel-A is an intriguing film, but more of an interesting failure than an offbeat success.'", angela is an intriguing film but more of an interesting failure than an offbeat success,0.0
https://www.metacritic.com/movie/the-shape-of-things,30.0, 'Desson Thomson', None," 'At best, the movie is a problematic chamber piece; at worst, a misdirected, slightly misanthropic pretension.'", at best the movie is a problematic chamber piece at worst a misdirected slightly misanthropic pretension,0.0
https://www.metacritic.com/movie/the-beach-bum,38.0, 'Roger Moore'," 'Apr 2, 2019'"," 'McConaughey, as I mentioned, has an Oscar. But this performance seems so unerringly stoned and slack-jawed that you can t believe it s not filmed reality.'", mcconaughey as i mentioned has an oscar but this performance seems so unerringly stoned and slackjawed that you can t believe it s not filmed reality,0.0
https://www.metacritic.com/movie/the-inheritance,50.0, 'Leslie Camhi', None," 'The Inheritance is most effective in its first half...But the film falters as it moves closer to home and the heart, veering off into melodramatic and quasi-surreal scenarios.'", the inheritance is most effective in its first halfbut the film falters as it moves closer to home and the heart veering off into melodramatic and quasisurreal scenarios,0.0
https://www.metacritic.com/movie/life-2015,80.0, 'Guy Lodge'," 'Feb 10, 2015'"," 'An engaging, elegiac portrait of a legend in the making.'", an engaging elegiac portrait of a legend in the making,0.0
https://www.metacritic.com/movie/read-my-lips,75.0, 'Jack Mathews', None, 'A gritty thriller on the theme of the con man conned. It works as well as it does thanks to a captivating lead performance by Emmanuelle Devos and the superb direction of Jacques Audiard.', a gritty thriller on the theme of the con man conned it works as well as it does thanks to a captivating lead performance by emmanuelle devos and the superb direction of jacques audiard,0.0
https://www.metacritic.com/movie/in-bruges,63.0, 'Rick Groen', None," 'The setting is unique, the cast is terrific, the dialogue crackles and, if only there were a plot worth believing, In Bruges might have been a fine film.'", the setting is unique the cast is terrific the dialogue crackles and if only there were a plot worth believing in bruges might have been a fine film,0.0
https://www.metacritic.com/movie/burnt,50.0, 'Kimberley Jones'," 'Oct 29, 2015'"," 'There s never any doubt that redemption is the end-game for Jones, but the claim for his saving is weak sauce; the case against him has been too emphatically, if unintentionally, argued.'", there s never any doubt that redemption is the endgame for jones but the claim for his saving is weak sauce the case against him has been too emphatically if unintentionally argued,0.0
https://www.metacritic.com/movie/wonder-woman,40.0, None," 'May 29, 2017'"," 'It s plagued by the same problems that dragged down previous visits to the DC movie world: over-earnestness, bludgeoning special effects, and a messy, often wildly implausible plot. What promised to be a glass-ceiling-smashing blockbuster actually looks more like a future camp classic.'", it s plagued by the same problems that dragged down previous visits to the dc movie world overearnestness bludgeoning special effects and a messy often wildly implausible plot what promised to be a glassceilingsmashing blockbuster actually looks more like a future camp classic,0.0
https://www.metacritic.com/movie/women-without-men,67.0, 'Marjorie Baumgarten', None," 'The images are vivid, their meanings much less so.'", the images are vivid their meanings much less so,0.0
https://www.metacritic.com/movie/snake-eyes-gi-joe-origins,60.0, 'Molly Freeman'," 'Jul 22, 2021'"," 'With energetic and thrilling action, Snake Eyes is a fun summer blockbuster, even if the movie s haphazard franchise setup leaves much to be desired.'", with energetic and thrilling action snake eyes is a fun summer blockbuster even if the movie s haphazard franchise setup leaves much to be desired,0.0
https://www.metacritic.com/movie/tony-takitani,91.0, 'Marc Mohan', None," 'A haunting, melancholy fable, Tony Takitani is the kind of film that could seem tedious from a mere description. Approached with the right mind-set, however, it s a hypnotic mood piece on love and loss, one that knows -- at 75 minutes -- not to overstay its welcome.'", a haunting melancholy fable tony takitani is the kind of film that could seem tedious from a mere description approached with the right mindset however it s a hypnotic mood piece on love and loss one that knows  at 75 minutes  not to overstay its welcome,0.0
https://www.metacritic.com/movie/judy-punch,70.0, 'Dennis Harvey'," 'Jun 6, 2020'"," 'The core narrative is rather simple, and the political metaphor not especially subtle. But the overall concept, from Foulkes and her trio of story collaborators, has a bracingly original air, from the film s period anachronisms to its impressive design elements.'", the core narrative is rather simple and the political metaphor not especially subtle but the overall concept from foulkes and her trio of story collaborators has a bracingly original air from the film s period anachronisms to its impressive design elements,0.0
https://www.metacritic.com/movie/contagion,75.0, 'Wesley Morris'," 'Sep 8, 2011'"," 'As a filmmaker Soderbergh requires nothing more of us than a willingness to enjoy ourselves. He had fun. Why shouldn t we? With Contagion, the fun begins with a cough.'", as a filmmaker soderbergh requires nothing more of us than a willingness to enjoy ourselves he had fun why shouldn t we with contagion the fun begins with a cough,0.0
https://www.metacritic.com/movie/assassins-creed,60.0, 'Katie Walsh'," 'Dec 20, 2016'"," 'Assassin s Creed will be polarizing, but it s fascinating as an entry in Kurzel s oeuvre. It is singularly his film both in style and the obsession with hubris, power and violence.'", assassin s creed will be polarizing but it s fascinating as an entry in kurzel s oeuvre it is singularly his film both in style and the obsession with hubris power and violence,0.0
https://www.metacritic.com/movie/marilyn-hotchkiss-ballroom-dancing-charm-school,30.0, None, None," 'It s all a treacly, shoddily assembled, underwritten mess.'", it s all a treacly shoddily assembled underwritten mess,0.0
https://www.metacritic.com/movie/midway,60.0, None," 'Nov 6, 2019'"," 'While the movie doesn t break new ground, it s a story pretty well told. If you re a fan of war epics of movies about flying, you ll find something that holds your interest.'", while the movie doesn t break new ground it s a story pretty well told if you re a fan of war epics of movies about flying you ll find something that holds your interest,0.0
https://www.metacritic.com/movie/the-happy-prince,50.0, 'Gary Thompson'," 'Oct 18, 2018'", 'It finds the right harmonized note of melancholy and humor in its closing moments.', it finds the right harmonized note of melancholy and humor in its closing moments,0.0
https://www.metacritic.com/movie/the-hunger-games-mockingjay---part-2,50.0, 'Lawrence Toppman'," 'Nov 20, 2015'"," 'The Hunger Games: Mockingjay Part 2 has the technical polish and competent acting of the four-film series, though less intensity. It contains no surprises and ends with an anticlimax I have heard is faithful to the book, though it doesn t amount to much onscreen.'", the hunger games mockingjay part 2 has the technical polish and competent acting of the fourfilm series though less intensity it contains no surprises and ends with an anticlimax i have heard is faithful to the book though it doesn t amount to much onscreen,0.0
https://www.metacritic.com/movie/jurassic-world-fallen-kingdom,63.0, 'Ty Burr'," 'Jun 20, 2018'"," 'You can go see Jurassic World: Fallen Kingdom or you can save yourself the time and money by chugging a six-pack of Red Bull and running through the dinosaur exhibits at the Harvard Museum of Natural History until you can t breathe. As experiences go, they re equally adrenalizing and equally ephemeral.'", you can go see jurassic world fallen kingdom or you can save yourself the time and money by chugging a sixpack of red bull and running through the dinosaur exhibits at the harvard museum of natural history until you can t breathe as experiences go they re equally adrenalizing and equally ephemeral,0.0
https://www.metacritic.com/movie/swimming-with-men,50.0, 'Wendy Ide'," 'Dec 6, 2018'"," 'This latest in the personal growth through gentle humiliation genre is amiable enough, but does suffer from the over-familiarity of themes and plot-points.'", this latest in the personal growth through gentle humiliation genre is amiable enough but does suffer from the overfamiliarity of themes and plotpoints,0.0
https://www.metacritic.com/movie/vox-lux,25.0, 'Richard Roeper'," 'Dec 26, 2018'", 'A giant pile of shiny gift-wrapped garbage.', a giant pile of shiny giftwrapped garbage,0.0
https://www.metacritic.com/movie/its-kind-of-a-funny-story,67.0, 'Nathan Rabin', None, 'Galifianakis magnetic performance suggests murky psychological depths the film doesn t have the substance to plumb.', galifianakis magnetic performance suggests murky psychological depths the film doesn t have the substance to plumb,0.0
https://www.metacritic.com/movie/who-gets-to-call-it-art,90.0, 'Ronnie Scheib', None," 'Lively, intelligent collage, both richly complex and immediately accessible.'", lively intelligent collage both richly complex and immediately accessible,0.0
https://www.metacritic.com/movie/van-wilder,50.0, 'Carrie Rickey', None, 'The result is a movie that is both laugh-out-loud funny and cringe-worthily silent.', the result is a movie that is both laughoutloud funny and cringeworthily silent,0.0
https://www.metacritic.com/movie/identity,50.0, 'Wesley Morris', None, 'It s an exasperating exercise in B-movie hokum and screenwriter s gimmickry.', it s an exasperating exercise in bmovie hokum and screenwriter s gimmickry,0.0
https://www.metacritic.com/movie/the-salt-of-life,80.0, 'Stephen Holden'," 'Mar 1, 2012'"," 'Mr. Di Gregorio wrote the screenplay with Valerio Attanasio, and this movie is a richer variation of his small, exquisite 2010 film, Mid-August Lunch.'", mr di gregorio wrote the screenplay with valerio attanasio and this movie is a richer variation of his small exquisite 2010 film midaugust lunch,0.0
https://www.metacritic.com/movie/fahrenheit-911,75.0, 'Ty Burr', None," 'One last thought: Fahrenheit 9/11 is many things, but for pity s sake let s not call it a documentary.'", one last thought fahrenheit 911 is many things but for pity s sake let s not call it a documentary,0.0
https://www.metacritic.com/movie/prisoners,70.0, 'Scott Foundas'," 'Aug 31, 2013'"," 'A spellbinding, sensationally effective thriller with a complex moral center.'", a spellbinding sensationally effective thriller with a complex moral center,0.0
https://www.metacritic.com/movie/presenting-princess-shaw,100.0, 'Mike Scott'," 'Jun 2, 2016'"," 'A winner, through and through.'", a winner through and through,0.0
https://www.metacritic.com/movie/what-richard-did,80.0, 'Peter Bradshaw'," 'Apr 25, 2013'", 'What Richard Did is an engrossing and intelligent drama that throbs in the mind for hours after the final credits.', what richard did is an engrossing and intelligent drama that throbs in the mind for hours after the final credits,0.0
https://www.metacritic.com/movie/red-satin,67.0, 'Marjorie Baumgarten', None," 'Anchored by a terrific performance by Abbass, Satin Rouge shows that the idea of women s self-actualization knows few continental divides.'", anchored by a terrific performance by abbass satin rouge shows that the idea of women s selfactualization knows few continental divides,0.0
https://www.metacritic.com/movie/lincoln,100.0, 'Mick LaSalle'," 'Nov 8, 2012'"," 'The experience of watching Daniel Day-Lewis in this role is nothing less than thrilling. This is Lincoln. No need for a time machine, there he is.'", the experience of watching daniel daylewis in this role is nothing less than thrilling this is lincoln no need for a time machine there he is,0.0
https://www.metacritic.com/movie/nine,50.0, 'Rene Rodriguez', None," 'Nine isn t so much a movie as it is a collection of standalone musical numbers, strung together by the thinnest of plots.'", nine isn t so much a movie as it is a collection of standalone musical numbers strung together by the thinnest of plots,0.0
https://www.metacritic.com/movie/lazer-team,12.0, 'Clayton Dillard'," 'Jan 25, 2016'"," 'The premise thoughtlessly combines elements from Marvel comics, Men and Black, and a swath of 80s pop culture to curiously neutered effect.'", the premise thoughtlessly combines elements from marvel comics men and black and a swath of 80s pop culture to curiously neutered effect,0.0
https://www.metacritic.com/movie/at-middleton,60.0, 'Scott Tobias'," 'Jan 28, 2014'"," 'Farmiga and Garcia have a chemistry that s unassuming and sneaky, and the pleasure they get from each other s company ultimately proves infectious.'", farmiga and garcia have a chemistry that s unassuming and sneaky and the pleasure they get from each other s company ultimately proves infectious,0.0
https://www.metacritic.com/movie/life-of-pi,60.0, None," 'Sep 30, 2012'"," 'Ang Lee s adaptation of Yann Martel s mega-selling novel Life Of Pi is technically adept, mildly engaging and thematically pedantic.'", ang lee s adaptation of yann martel s megaselling novel life of pi is technically adept mildly engaging and thematically pedantic,0.0
https://www.metacritic.com/movie/the-lost-leonardo,78.0, 'Josh Kupecki'," 'Sep 2, 2021'"," 'While some of the re-creations of clandestine meetings and shots of faceless men transporting the painting can be a bit cloak-and-dagger cheesy, that s the only stumble in a film that tells a strange tale populated by a cast of eccentric and dangerous characters.'", while some of the recreations of clandestine meetings and shots of faceless men transporting the painting can be a bit cloakanddagger cheesy that s the only stumble in a film that tells a strange tale populated by a cast of eccentric and dangerous characters,0.0
https://www.metacritic.com/movie/certifiably-jonathan,30.0, 'Jeannette Catsoulis'," 'Feb 10, 2011'"," 'Teeming with smart American humorists - and a passel of Arquettes - all unconditionally admiring. What s astonishing, then, is that not one of them stepped in to dissuade their friend from participating in such an embarrassingly awful project.'", teeming with smart american humorists  and a passel of arquettes  all unconditionally admiring what s astonishing then is that not one of them stepped in to dissuade their friend from participating in such an embarrassingly awful project,0.0
https://www.metacritic.com/movie/gozu,88.0, 'V.A. Musetto', None," 'The film is less violent and bloody than much of the director s work, but the absurdity level is sky high. Takashi Miike is at the top of his game, loving every minute of his surreal visit to the twilight zone.'", the film is less violent and bloody than much of the director s work but the absurdity level is sky high takashi miike is at the top of his game loving every minute of his surreal visit to the twilight zone,0.0
https://www.metacritic.com/movie/chandni-chowk-to-china,40.0, None, None," 'It s a live-action Looney Tunes cartoon that lasts 154 minutes rather than just five, and it s as exhausting as it sounds.'", it s a liveaction looney tunes cartoon that lasts 154 minutes rather than just five and it s as exhausting as it sounds,0.0
https://www.metacritic.com/movie/gemini-man,50.0, None," 'Oct 10, 2019'"," 'If you don t think All About Eve was a documentary, you ve never dated an actor.\r\nThat classic show-business paranoia is the subtext that drives Gemini Man, an action flick with a twist.'", if you don t think all about eve was a documentary you ve never dated an actorrnthat classic showbusiness paranoia is the subtext that drives gemini man an action flick with a twist,0.0
https://www.metacritic.com/movie/mud,75.0, 'Rene Rodriguez'," 'Apr 25, 2013'"," 'You come away from Mud fondly remembering those two boys, especially Ellis, who has taken his first steps toward adulthood and discovers it suits him just fine.'", you come away from mud fondly remembering those two boys especially ellis who has taken his first steps toward adulthood and discovers it suits him just fine,0.0
https://www.metacritic.com/movie/jerichow,75.0, 'Mick LaSalle', None," 'This is a movie made by and for adults, and adults should consider seeing it.'", this is a movie made by and for adults and adults should consider seeing it,0.0
https://www.metacritic.com/movie/the-golden-glove,30.0, 'Deborah Young'," 'Feb 14, 2019'"," 'On some level, Fritz s story is compulsive viewing, only you wish you weren t there.'", on some level fritz s story is compulsive viewing only you wish you weren t there,0.0
https://www.metacritic.com/movie/night-at-the-museum-battle-of-the-smithsonian,83.0, 'Owen Gleiberman', None, 'Battle of the Smithsonian has plenty of life. But it s Adams who gives it zing.', battle of the smithsonian has plenty of life but it s adams who gives it zing,0.0
https://www.metacritic.com/movie/thin-ice,70.0, 'J.R. Jones'," 'Feb 23, 2012'"," 'Their inexperience with thrillers is evident here in the cluttered exposition at the beginning and wholesale revelations at the end. In the middle, though, there s a pretty suspenseful stretch.'", their inexperience with thrillers is evident here in the cluttered exposition at the beginning and wholesale revelations at the end in the middle though there s a pretty suspenseful stretch,0.0
https://www.metacritic.com/movie/the-beatles-eight-days-a-week---the-touring-years,100.0, None," 'Sep 14, 2016'"," 'A thoroughly delightful, crisply edited film.'", a thoroughly delightful crisply edited film,0.0
https://www.metacritic.com/movie/love-weddings-other-disasters,0.0, 'Alonso Duralde'," 'Nov 30, 2020'"," 'The title promises disaster, and the movie delivers: Love, Weddings & Other Disasters is a witless, charmless, barely-written, indifferently acted, hideously shot, and generally odious waste of 90 minutes.'", the title promises disaster and the movie delivers love weddings  other disasters is a witless charmless barelywritten indifferently acted hideously shot and generally odious waste of 90 minutes,0.0
https://www.metacritic.com/movie/ice-age,63.0, 'Lawrence Toppman', None, 'How odd that some of the most appealing elements of this new animation should be action sequences as old as cinema itself.', how odd that some of the most appealing elements of this new animation should be action sequences as old as cinema itself,0.0
https://www.metacritic.com/movie/animal-kingdom,75.0, None, None," 'All very grim and unrelenting; Mich d generates some nail-biting suspense, though it s not the sort of experience that many people are likely to enjoy.'", all very grim and unrelenting mich d generates some nailbiting suspense though it s not the sort of experience that many people are likely to enjoy,0.0
https://www.metacritic.com/movie/fiddler-a-miracle-of-miracles,100.0, 'G. Allen Johnson'," 'Aug 28, 2019'"," 'What makes it brilliant is that it demonstrates how universal this distinctly Jewish musical has become, how it has been embraced by many cultures and how it is still influential today.'", what makes it brilliant is that it demonstrates how universal this distinctly jewish musical has become how it has been embraced by many cultures and how it is still influential today,0.0
https://www.metacritic.com/movie/the-last-duel,60.0, 'Clarisse Loughrey'," 'Oct 23, 2021'"," 'The Last Duel is perfectly engrossing as a slice of historical intrigue, a clash of iron wills and iron swords, all muddied on the battlefields of medieval France. But there s a tendency here for the film to present basic facts about contemporary gender politics as some earth-shattering revelation.'", the last duel is perfectly engrossing as a slice of historical intrigue a clash of iron wills and iron swords all muddied on the battlefields of medieval france but there s a tendency here for the film to present basic facts about contemporary gender politics as some earthshattering revelation,0.0
https://www.metacritic.com/movie/pathology,30.0, 'Stina Chyn', None," 'Alyssa Milano is a delight, but her ten to thirteen minutes of screen-time mark her as more of a distraction than substantiation.'", alyssa milano is a delight but her ten to thirteen minutes of screentime mark her as more of a distraction than substantiation,0.0
https://www.metacritic.com/movie/army-of-the-dead,60.0, 'Chris Evangelista'," 'May 11, 2021'"," 'There s a certain fun to be had in Army of the Dead, but it s the mindless, ugly fun that you wake up the next day regretting. Come to think of it, it s kind of like a trip to Las Vegas.'", there s a certain fun to be had in army of the dead but it s the mindless ugly fun that you wake up the next day regretting come to think of it it s kind of like a trip to las vegas,0.0
https://www.metacritic.com/movie/december-boys,63.0, 'Ty Burr', None," 'A problematic memory play, shot through with honey-colored nostalgia, that backs nervously into darker matters.'", a problematic memory play shot through with honeycolored nostalgia that backs nervously into darker matters,0.0
https://www.metacritic.com/movie/bad-moms,67.0, 'Kate Erbland'," 'Jul 28, 2016'"," 'Although it often stumbles in service to delivering yet another foul-mouthed joke, its heart remains firmly in the right place.'", although it often stumbles in service to delivering yet another foulmouthed joke its heart remains firmly in the right place,0.0
https://www.metacritic.com/movie/salt,80.0," ""Andrew O'Hehir""", None," 'This is a daring, audacious and sometimes terrifying movie -- purely as a thrill ride, it s probably the summer s best offering so far. That doesn t mean it left me feeling entirely satisfied. There s an emptiness at the soul of Salt -- again, meaning both the movie and the character -- that s extremely disturbing, maybe on purpose.'", this is a daring audacious and sometimes terrifying movie  purely as a thrill ride it s probably the summer s best offering so far that doesn t mean it left me feeling entirely satisfied there s an emptiness at the soul of salt  again meaning both the movie and the character  that s extremely disturbing maybe on purpose,0.0
https://www.metacritic.com/movie/500-days-of-summer,75.0, None, None, 'An irresistible feel-good movie about love gone bad.', an irresistible feelgood movie about love gone bad,0.0
https://www.metacritic.com/movie/the-blue-room,60.0, 'Elizabeth Weitzman'," 'Oct 2, 2014'"," 'The mystery is pretty low-key and the resolution somewhat disappointing. But Amalric is mesmerizing and the film s taut, chilly tone leaves us unnerved.'", the mystery is pretty lowkey and the resolution somewhat disappointing but amalric is mesmerizing and the film s taut chilly tone leaves us unnerved,0.0
https://www.metacritic.com/movie/how-do-you-know,75.0, 'Calvin Wilson'," 'Dec 17, 2010'"," 'A bit slow to get started, and it s nowhere near as funny as The Hangover. But it ll make you smile.'", a bit slow to get started and it s nowhere near as funny as the hangover but it ll make you smile,0.0
https://www.metacritic.com/movie/the-upside,50.0, 'Emily Yoshida'," 'Jan 11, 2019'"," 'That more or less is The Upside in a nutshell. It s a film that contains complicated, sad, interesting ideas rarely expressed on screen even Kidman s scold character unfolds into a more intriguing person, full of contradictions but whose package is fundamentally unsuited to showcase those ideas, like a sweater with the holes in all the wrong places.'", that more or less is the upside in a nutshell it s a film that contains complicated sad interesting ideas rarely expressed on screen even kidman s scold character unfolds into a more intriguing person full of contradictions but whose package is fundamentally unsuited to showcase those ideas like a sweater with the holes in all the wrong places,0.0
https://www.metacritic.com/movie/the-workers-cup,80.0, None," 'May 25, 2018'"," 'Though there are moments of real joy and liberation during the games, everything outside of the matches is cloaked in a mood of lost dreams and stunted futures.'", though there are moments of real joy and liberation during the games everything outside of the matches is cloaked in a mood of lost dreams and stunted futures,0.0
https://www.metacritic.com/movie/amazing-grace,67.0, 'Michael Sragow', None," 'Although the structure is clunky, the ensuing parliamentary machinations prove witty and fascinating.'", although the structure is clunky the ensuing parliamentary machinations prove witty and fascinating,0.0
https://www.metacritic.com/movie/the-kids-are-all-right,50.0, 'Rick Groen', None," 'Cholodenko casts much better than she writes. Yet, alas, even a talented veteran like Moore can t sell a hoary line like, Sometimes you hurt the ones you love the most. Maybe if she d set it to music nope, sorry, that s already been done.'", cholodenko casts much better than she writes yet alas even a talented veteran like moore can t sell a hoary line like sometimes you hurt the ones you love the most maybe if she d set it to music nope sorry that s already been done,0.0
https://www.metacritic.com/movie/beyond-honor,25.0, 'V.A. Musetto', None, 'Melodramatic and heavy-handed.', melodramatic and heavyhanded,0.0
https://www.metacritic.com/movie/patti-cake,70.0, 'Matt Donato'," 'Aug 17, 2017'"," 'Patti Cake$ is a feel-good freestyle phenom that heals through artistic passion and shrugs of wackness, indulgent in highs but not shying away from crushing lows.'", patti cake is a feelgood freestyle phenom that heals through artistic passion and shrugs of wackness indulgent in highs but not shying away from crushing lows,0.0
https://www.metacritic.com/movie/the-place-beyond-the-pines,70.0, 'A.O. Scott'," 'Mar 28, 2013'"," 'The three-part story, spread over nearly two and a half hours, represents a triumph of sympathetic imagination and a failure of narrative economy. But if, in the end, the film can t quite sustain its epic vision, it does, along the way, achieve the density and momentum of a good novel.'", the threepart story spread over nearly two and a half hours represents a triumph of sympathetic imagination and a failure of narrative economy but if in the end the film can t quite sustain its epic vision it does along the way achieve the density and momentum of a good novel,0.0
https://www.metacritic.com/movie/million-dollar-baby,100.0, 'Michael Wilmington', None," 'Achieves a mellowness and melancholy that recalls the jazzy dissonance of director (and here, composer) Eastwood s best work: The Outlaw Josey Wales, Bird, Unforgiven and Mystic River.'", achieves a mellowness and melancholy that recalls the jazzy dissonance of director and here composer eastwood s best work the outlaw josey wales bird unforgiven and mystic river,4.0
https://www.metacritic.com/movie/tracks,83.0, None," 'Oct 3, 2014'", 'Director John Curran is an American who has spent much of his career in Australia. I admired his movie The Painted Veil and think he captured the essence of Davidson s journey of discovery in Tracks.', director john curran is an american who has spent much of his career in australia i admired his movie the painted veil and think he captured the essence of davidson s journey of discovery in tracks,0.0
https://www.metacritic.com/movie/sophie-scholl-the-final-days,91.0, 'Marc Mohan', None," 'Throughout, Sophie exhibits the quality common to all of history s great martyrs, a preternatural calmness that perseveres despite (or perhaps because of) the inevitability of her doom.'", throughout sophie exhibits the quality common to all of history s great martyrs a preternatural calmness that perseveres despite or perhaps because of the inevitability of her doom,0.0
https://www.metacritic.com/movie/roma,100.0, 'Fionnuala Halligan'," 'Oct 16, 2018'"," 'There s a lot of love in ROMA, and, as is the way with love, it doesn t always arrive in ways that are equal, or reciprocated, or even endure. His first film to be set in his homeland since Y Tu Mama Tambien in 2001 is Alfonso Cuar n s most personal film, and his most honest. It may even be his best.'", there s a lot of love in roma and as is the way with love it doesn t always arrive in ways that are equal or reciprocated or even endure his first film to be set in his homeland since y tu mama tambien in 2001 is alfonso cuar n s most personal film and his most honest it may even be his best,0.0
https://www.metacritic.com/movie/step-up,50.0, 'Frank Scheck', None," 'While its sexy young lead performers and enjoyable dance sequences should provide some boxoffice enticement, this directorial debut from choreographer Anne Fletcher likely will score bigger on video.'", while its sexy young lead performers and enjoyable dance sequences should provide some boxoffice enticement this directorial debut from choreographer anne fletcher likely will score bigger on video,0.0
https://www.metacritic.com/movie/the-taking-of-pelham-1-2-3,50.0, 'Liam Lacey', None," 'An efficiently engineered piece of studio product, enjoyable enough at times, but with an unmistakable assembly-line quality.'", an efficiently engineered piece of studio product enjoyable enough at times but with an unmistakable assemblyline quality,0.0
https://www.metacritic.com/movie/bucky-larson-born-to-be-a-star,10.0, 'Frank Scheck'," 'Sep 9, 2011'"," 'Unfortunately, the R rating will prohibit the target audience -- namely teenage boys who find penis jokes endlessly hilarious - from seeing this relentlessly unfunny and vulgar effort until it shows up on video and cable.'", unfortunately the r rating will prohibit the target audience  namely teenage boys who find penis jokes endlessly hilarious  from seeing this relentlessly unfunny and vulgar effort until it shows up on video and cable,0.0
https://www.metacritic.com/movie/teeth,75.0, 'Peter Hartlaub', None," 'Funny, very clever and still packs some cover-your-face bloody thrills that top any Saw or Hostel movie.'", funny very clever and still packs some coveryourface bloody thrills that top any saw or hostel movie,0.0
https://www.metacritic.com/movie/yes-god-yes,78.0, None," 'Jul 25, 2020'"," 'Dyer s masturbation scenes feel innocent as opposed to titillating, and she charms with her mix of cautious curiosity and wide-eyed expressions.'", dyer s masturbation scenes feel innocent as opposed to titillating and she charms with her mix of cautious curiosity and wideeyed expressions,0.0
https://www.metacritic.com/movie/the-bounty-hunter,25.0, 'Calvin Wilson', None, 'Perhaps tracking down the folks responsible for this film should be Milo s next assignment.', perhaps tracking down the folks responsible for this film should be milo s next assignment,0.0
https://www.metacritic.com/movie/we-are-your-friends,50.0, 'Justin Chang'," 'Aug 25, 2015'"," 'We Are Your Friends has its heart in the right place, and it s shrewd and cuddly enough to get a few likes. But it would be an infinitely better movie if it sustained the sort of trancelike sonic ecstasy that turns fans into fanatics.'", we are your friends has its heart in the right place and it s shrewd and cuddly enough to get a few likes but it would be an infinitely better movie if it sustained the sort of trancelike sonic ecstasy that turns fans into fanatics,0.0
https://www.metacritic.com/movie/rabbit-proof-fence,88.0, 'James Berardinelli', None," 'At an economical 94 minutes, Rabbit-Proof Fence trims all the fat and tells its heartfelt and stirring story. This is one of 2002 s most memorable imports.'", at an economical 94 minutes rabbitproof fence trims all the fat and tells its heartfelt and stirring story this is one of 2002 s most memorable imports,0.0
https://www.metacritic.com/movie/hatchet-ii,70.0, 'Jeannette Catsoulis', None," 'Swift and amusingly brainless, Hatchet II more than delivers on splatter expectations.'", swift and amusingly brainless hatchet ii more than delivers on splatter expectations,0.0
https://www.metacritic.com/movie/the-hangover,90.0, 'Joe Leydon', None," 'At once raucously free-wheeling and meticulously contrived, picture satisfies as a boys-gone-wild laff riot that also clicks as a seriocomic beat-the-clock detective story.'", at once raucously freewheeling and meticulously contrived picture satisfies as a boysgonewild laff riot that also clicks as a seriocomic beattheclock detective story,0.0
https://www.metacritic.com/movie/heist,90.0, 'Peter Travers', None," 'Mamet -- crafts tangy, well-seasoned dialogue that a good cast can feast on. And this cast is prime.'", mamet  crafts tangy wellseasoned dialogue that a good cast can feast on and this cast is prime,0.0
https://www.metacritic.com/movie/flicka,63.0, 'Elizabeth Weitzman', None," 'With some movies, you know exactly what you re going to see before you even enter the theater, and Michael Mayer s Flicka is one of them: You ve got your girl, you ve got your horse, and you ve got your strict father trying to keep them apart.'", with some movies you know exactly what you re going to see before you even enter the theater and michael mayer s flicka is one of them you ve got your girl you ve got your horse and you ve got your strict father trying to keep them apart,0.0
